id,label
31,short sleeves
187,short sleeves
220,short sleeves
265,short sleeves
294,short sleeves
524,short sleeves
760,short sleeves
854,short sleeves
876,short sleeves
907,short sleeves
909,short sleeves
949,short sleeves
951,short sleeves
952,short sleeves
972,short sleeves
980,short sleeves
981,short sleeves
1473,short sleeves
1897,short sleeves
2076,short sleeves
2084,short sleeves
2108,short sleeves
2269,short sleeves
2279,short sleeves
2403,short sleeves
2618,short sleeves
2842,short sleeves
2863,short sleeves
2875,short sleeves
2923,short sleeves
3110,short sleeves
3150,short sleeves
3379,short sleeves
3446,short sleeves
3594,short sleeves
3625,short sleeves
3860,short sleeves
3937,short sleeves
3939,short sleeves
3945,short sleeves
3952,short sleeves
3956,short sleeves
3959,short sleeves
3960,short sleeves
3977,short sleeves
3981,short sleeves
3986,short sleeves
3987,short sleeves
4000,short sleeves
4001,short sleeves
4006,short sleeves
4008,short sleeves
4014,short sleeves
4015,short sleeves
4019,short sleeves
4028,short sleeves
4030,short sleeves
4053,short sleeves
4056,short sleeves
4058,short sleeves
4069,short sleeves
4073,short sleeves
4076,short sleeves
4077,short sleeves
4084,short sleeves
4086,short sleeves
4089,short sleeves
4095,short sleeves
4099,short sleeves
4101,short sleeves
4113,short sleeves
4129,short sleeves
4137,short sleeves
4139,short sleeves
4141,short sleeves
4145,short sleeves
4153,short sleeves
4170,short sleeves
4179,short sleeves
4180,short sleeves
4191,short sleeves
4211,short sleeves
4214,short sleeves
4225,short sleeves
4227,short sleeves
4236,short sleeves
4247,short sleeves
4259,short sleeves
4268,short sleeves
4281,short sleeves
4288,short sleeves
4323,short sleeves
4328,short sleeves
4329,short sleeves
4330,short sleeves
4336,short sleeves
4344,short sleeves
4356,short sleeves
4357,short sleeves
4366,short sleeves
4367,short sleeves
4384,short sleeves
4391,short sleeves
4393,short sleeves
4394,short sleeves
4395,short sleeves
4401,short sleeves
4427,short sleeves
4439,short sleeves
4451,short sleeves
4454,short sleeves
4471,short sleeves
4475,short sleeves
4481,short sleeves
4482,short sleeves
4490,short sleeves
4502,short sleeves
4507,short sleeves
4531,short sleeves
4532,short sleeves
4533,short sleeves
4537,short sleeves
4552,short sleeves
4554,short sleeves
4569,short sleeves
4572,short sleeves
4573,short sleeves
4574,short sleeves
4597,short sleeves
4599,short sleeves
4600,short sleeves
4603,short sleeves
4627,short sleeves
4638,short sleeves
4646,short sleeves
4666,short sleeves
4675,short sleeves
4719,short sleeves
4720,short sleeves
4734,short sleeves
4737,short sleeves
4747,short sleeves
4755,short sleeves
4757,short sleeves
4758,short sleeves
4763,short sleeves
4769,short sleeves
4771,short sleeves
4773,short sleeves
4774,short sleeves
4776,short sleeves
4787,short sleeves
4803,short sleeves
4804,short sleeves
4806,short sleeves
4817,short sleeves
4818,short sleeves
4830,short sleeves
4841,short sleeves
4842,short sleeves
4843,short sleeves
4844,short sleeves
4846,short sleeves
4855,short sleeves
4857,short sleeves
4858,short sleeves
4859,short sleeves
4862,short sleeves
4871,short sleeves
4874,short sleeves
4875,short sleeves
4960,short sleeves
4961,short sleeves
4963,short sleeves
4987,short sleeves
4989,short sleeves
4991,short sleeves
4992,short sleeves
5010,short sleeves
5011,short sleeves
5012,short sleeves
5041,short sleeves
5045,short sleeves
5046,short sleeves
5068,short sleeves
5077,short sleeves
5106,short sleeves
5113,short sleeves
5122,short sleeves
5124,short sleeves
5125,short sleeves
5128,short sleeves
5143,short sleeves
5168,short sleeves
5176,short sleeves
5189,short sleeves
5193,short sleeves
5204,short sleeves
5205,short sleeves
5209,short sleeves
5221,short sleeves
5236,short sleeves
5237,short sleeves
5255,short sleeves
5256,short sleeves
5263,short sleeves
5264,short sleeves
5283,short sleeves
5284,short sleeves
5307,short sleeves
5314,short sleeves
5315,short sleeves
5321,short sleeves
5323,short sleeves
5335,short sleeves
5338,short sleeves
5341,short sleeves
5343,short sleeves
5346,short sleeves
5348,short sleeves
5362,short sleeves
5366,short sleeves
5370,short sleeves
5380,short sleeves
5409,short sleeves
5415,short sleeves
5419,short sleeves
5420,short sleeves
5428,short sleeves
5436,short sleeves
5437,short sleeves
5441,short sleeves
5452,short sleeves
5454,short sleeves
5458,short sleeves
5464,short sleeves
5465,short sleeves
5470,short sleeves
5473,short sleeves
5475,short sleeves
5477,short sleeves
5480,short sleeves
5482,short sleeves
5484,short sleeves
5493,short sleeves
5494,short sleeves
5496,short sleeves
5497,short sleeves
5498,short sleeves
5499,short sleeves
5500,short sleeves
5501,short sleeves
5502,short sleeves
5503,short sleeves
5504,short sleeves
5509,short sleeves
5510,short sleeves
5511,short sleeves
5513,short sleeves
5517,short sleeves
5518,short sleeves
5520,short sleeves
5527,short sleeves
5528,short sleeves
5530,short sleeves
5535,short sleeves
5537,short sleeves
5538,short sleeves
5539,short sleeves
5541,short sleeves
5542,short sleeves
5543,short sleeves
5545,short sleeves
5546,short sleeves
5547,short sleeves
5550,short sleeves
5551,short sleeves
5553,short sleeves
5557,short sleeves
5558,short sleeves
5559,short sleeves
5560,short sleeves
5563,short sleeves
5564,short sleeves
5565,short sleeves
5567,short sleeves
5568,short sleeves
5572,short sleeves
5574,short sleeves
5575,short sleeves
5576,short sleeves
5577,short sleeves
5579,short sleeves
5583,short sleeves
5585,short sleeves
5587,short sleeves
5589,short sleeves
5591,short sleeves
5592,short sleeves
5597,short sleeves
5598,short sleeves
5599,short sleeves
5600,short sleeves
5604,short sleeves
5606,short sleeves
5607,short sleeves
5609,short sleeves
5611,short sleeves
5612,short sleeves
5613,short sleeves
5614,short sleeves
5619,short sleeves
5621,short sleeves
5622,short sleeves
5624,short sleeves
5625,short sleeves
5629,short sleeves
5632,short sleeves
5634,short sleeves
5636,short sleeves
5637,short sleeves
5640,short sleeves
5641,short sleeves
5648,short sleeves
5649,short sleeves
5650,short sleeves
5653,short sleeves
5655,short sleeves
5657,short sleeves
5659,short sleeves
5661,short sleeves
5666,short sleeves
5670,short sleeves
5674,short sleeves
5677,short sleeves
5680,short sleeves
5681,short sleeves
5686,short sleeves
5688,short sleeves
5689,short sleeves
5690,short sleeves
5692,short sleeves
5693,short sleeves
5694,short sleeves
5695,short sleeves
5699,short sleeves
5700,short sleeves
5701,short sleeves
5702,short sleeves
5704,short sleeves
5705,short sleeves
5706,short sleeves
5707,short sleeves
5709,short sleeves
5711,short sleeves
5712,short sleeves
5713,short sleeves
5714,short sleeves
5716,short sleeves
