id,label
25828,daily
25830,daily
25881,daily
25884,daily
25917,daily
25918,daily
25919,daily
25920,daily
25921,daily
25922,daily
25952,daily
25964,daily
25967,daily
25970,daily
25979,daily
26027,daily
26029,daily
26038,daily
26041,daily
26045,daily
26047,daily
26064,daily
26077,daily
26083,daily
26084,daily
26085,daily
26086,daily
26087,daily
26088,daily
26100,daily
26101,daily
26119,daily
26128,daily
26186,daily
26211,daily
26212,daily
26224,daily
26256,daily
26257,daily
26258,daily
26259,daily
26260,daily
26262,daily
26263,daily
26264,daily
26265,daily
26275,daily
26319,daily
26339,daily
26357,daily
26362,daily
26363,daily
26375,daily
26377,daily
26379,daily
26403,daily
26404,daily
26411,daily
26415,daily
26418,daily
26422,daily
26425,daily
26426,daily
26433,daily
26436,daily
26441,daily
26445,daily
26448,daily
26453,daily
26454,daily
26456,daily
26461,daily
26465,daily
26478,daily
26479,daily
26480,daily
26487,daily
26489,daily
26549,daily
26550,daily
26551,daily
26606,daily
26612,daily
26631,daily
26677,daily
26680,daily
26712,daily
26731,daily
26732,daily
26733,daily
26734,daily
26738,daily
26740,daily
26758,daily
26845,daily
26892,daily
26898,daily
26911,daily
26937,daily
26940,daily
26961,daily
26974,daily
26975,daily
26976,daily
26978,daily
26981,daily
26996,daily
26997,daily
27000,daily
27005,daily
27010,daily
27043,daily
27080,daily
27081,daily
27082,daily
27084,daily
27085,daily
27086,daily
27087,daily
27117,daily
27250,daily
27251,daily
27255,daily
27258,daily
27259,daily
27260,daily
27262,daily
27264,daily
27283,daily
27292,daily
27293,daily
27296,daily
27324,daily
27329,daily
27335,daily
27345,daily
27362,daily
27364,daily
27368,daily
27369,daily
27377,daily
27380,daily
27399,daily
27406,daily
27421,daily
27422,daily
27423,daily
27424,daily
27425,daily
27463,daily
27464,daily
27465,daily
27477,daily
27522,daily
27538,daily
27562,daily
27564,daily
27567,daily
27574,daily
27577,daily
27588,daily
27603,daily
27604,daily
27607,daily
27608,daily
27610,daily
27611,daily
27612,daily
27615,daily
27619,daily
27635,daily
27638,daily
27642,daily
27649,daily
27665,daily
27666,daily
27667,daily
27668,daily
27670,daily
27672,daily
27677,daily
27681,daily
27682,daily
27689,daily
27699,daily
27707,daily
27713,daily
27714,daily
27717,daily
27719,daily
27721,daily
27723,daily
27724,daily
27725,daily
27727,daily
27733,daily
27734,daily
27744,daily
27749,daily
27760,daily
27761,daily
27762,daily
27763,daily
27767,daily
27768,daily
27769,daily
27770,daily
27774,daily
27783,daily
27803,daily
27822,daily
27824,daily
27827,daily
27830,daily
27835,daily
27855,daily
27860,daily
27869,daily
27892,daily
27895,daily
27896,daily
27897,daily
27898,daily
27901,daily
27921,daily
27933,daily
27940,daily
27942,daily
27943,daily
27978,daily
27979,daily
27982,daily
28009,daily
28031,daily
28046,daily
28051,daily
28052,daily
28057,daily
28073,daily
28078,daily
28089,daily
28094,daily
28097,daily
28101,daily
28103,daily
28108,daily
28132,daily
28148,daily
28169,daily
28182,daily
28200,daily
28246,daily
28254,daily
28278,daily
28279,daily
28293,daily
28298,daily
28306,daily
28310,daily
28316,daily
28319,daily
28320,daily
28341,daily
28351,daily
28355,daily
28356,daily
28385,daily
28394,daily
28398,daily
28404,daily
28409,daily
28417,daily
28418,daily
28425,daily
28448,daily
28460,daily
28481,daily
28495,daily
28505,daily
28522,daily
28523,daily
28524,daily
28528,daily
28530,daily
28533,daily
28535,daily
28538,daily
28539,daily
28542,daily
28545,daily
28546,daily
28547,daily
28548,daily
28551,daily
28553,daily
28565,daily
28591,daily
28615,daily
28641,daily
28654,daily
28656,daily
28704,daily
28706,daily
28708,daily
28722,daily
28725,daily
28736,daily
28773,daily
28780,daily
28784,daily
28795,daily
28840,daily
28853,daily
28918,daily
28919,daily
28943,daily
29043,daily
29089,daily
29108,daily
29143,daily
29181,daily
29191,daily
29206,daily
29239,daily
29246,daily
29252,daily
29255,daily
29259,daily
29269,daily
29278,daily
29283,daily
29289,daily
29298,daily
29302,daily
29331,daily
29349,daily
29382,daily
29441,daily
29519,daily
29536,daily
29547,daily
29550,daily
29585,daily
29609,daily
29612,daily
29635,daily
29647,daily
29652,daily
29676,daily
29685,daily
29833,daily
29857,daily
29868,daily
29879,daily
30067,daily
30147,daily
30149,daily
30266,daily
30293,daily
30317,daily
30321,daily
30386,daily
30574,daily
30705,daily
30738,daily
30772,daily
30774,daily
30893,daily
30899,daily
30938,daily
31098,daily
31153,daily
31170,daily
31218,daily
31313,daily
31337,daily
31342,daily
31415,daily
31637,daily
31638,daily
31639,daily
31674,daily
31675,daily
31677,daily
31678,daily
31714,daily
31870,daily
31911,daily
32018,daily
32137,daily
32178,daily
