id,label
25857,knee length
25858,knee length
25859,knee length
25860,knee length
25861,knee length
25862,knee length
25863,knee length
25864,knee length
25881,knee length
25882,knee length
25883,knee length
25884,knee length
25885,knee length
25895,knee length
25899,knee length
25900,knee length
25901,knee length
25902,knee length
25903,knee length
25904,knee length
25919,knee length
25920,knee length
25921,knee length
25922,knee length
25951,knee length
25953,knee length
25954,knee length
25955,knee length
25972,knee length
25987,knee length
25991,knee length
25999,knee length
26004,knee length
26005,knee length
26040,knee length
26075,knee length
26100,knee length
26103,knee length
26104,knee length
26105,knee length
26106,knee length
26119,knee length
26132,knee length
26133,knee length
26149,knee length
26150,knee length
26152,knee length
26153,knee length
26154,knee length
26156,knee length
26157,knee length
26158,knee length
26159,knee length
26160,knee length
26161,knee length
26184,knee length
26185,knee length
26186,knee length
26187,knee length
26209,knee length
26211,knee length
26212,knee length
26230,knee length
26246,knee length
26337,knee length
26355,knee length
26356,knee length
26358,knee length
26391,knee length
26417,knee length
26419,knee length
26433,knee length
26454,knee length
26457,knee length
26461,knee length
26465,knee length
26466,knee length
26479,knee length
26485,knee length
26487,knee length
26488,knee length
26489,knee length
26490,knee length
26491,knee length
26492,knee length
26493,knee length
26531,knee length
26532,knee length
26533,knee length
26534,knee length
26555,knee length
26561,knee length
26562,knee length
26563,knee length
26564,knee length
26565,knee length
26575,knee length
26595,knee length
26606,knee length
26609,knee length
26610,knee length
26617,knee length
26618,knee length
26620,knee length
26632,knee length
26633,knee length
26671,knee length
26673,knee length
26675,knee length
26676,knee length
26677,knee length
26678,knee length
26680,knee length
26681,knee length
26683,knee length
26689,knee length
26731,knee length
26732,knee length
26733,knee length
26734,knee length
26758,knee length
26800,knee length
26802,knee length
26908,knee length
26922,knee length
26923,knee length
26929,knee length
26940,knee length
26956,knee length
26958,knee length
26959,knee length
26960,knee length
26965,knee length
26995,knee length
26996,knee length
26997,knee length
26998,knee length
26999,knee length
27000,knee length
27011,knee length
27012,knee length
27013,knee length
27015,knee length
27016,knee length
27046,knee length
27047,knee length
27049,knee length
27052,knee length
27053,knee length
27076,knee length
27079,knee length
27080,knee length
27081,knee length
27085,knee length
27086,knee length
27087,knee length
27104,knee length
27105,knee length
27106,knee length
27107,knee length
27108,knee length
27109,knee length
27110,knee length
27111,knee length
27112,knee length
27149,knee length
27150,knee length
27162,knee length
27164,knee length
27212,knee length
27222,knee length
27239,knee length
27259,knee length
27260,knee length
27262,knee length
27264,knee length
27284,knee length
27301,knee length
27302,knee length
27303,knee length
27304,knee length
27363,knee length
27365,knee length
27368,knee length
27369,knee length
27385,knee length
27421,knee length
27422,knee length
27424,calf length
27425,knee length
27444,knee length
27445,knee length
27446,knee length
27447,knee length
27451,knee length
27452,knee length
27453,knee length
27462,knee length
27463,knee length
27464,knee length
27465,knee length
27504,knee length
27507,knee length
27508,knee length
27538,knee length
27541,knee length
27565,knee length
27579,knee length
27590,knee length
27594,knee length
27597,knee length
27598,knee length
27600,knee length
27601,knee length
27613,knee length
27626,knee length
27627,knee length
27628,knee length
27660,knee length
27664,knee length
27684,knee length
27685,knee length
27692,knee length
27695,knee length
27697,knee length
27700,knee length
27707,knee length
27710,knee length
27720,knee length
27721,knee length
27726,knee length
27736,knee length
27742,knee length
27746,knee length
27756,knee length
27757,knee length
27781,knee length
27788,knee length
27791,knee length
27793,knee length
27798,knee length
27803,knee length
27807,knee length
27810,knee length
27814,knee length
27815,knee length
27824,knee length
27825,knee length
27827,knee length
27835,knee length
27840,knee length
27859,knee length
27860,knee length
27861,knee length
27865,knee length
27892,knee length
27898,knee length
27900,knee length
27902,knee length
27907,knee length
27908,knee length
27912,knee length
27922,knee length
27924,knee length
27926,knee length
27927,knee length
27929,knee length
27943,knee length
27944,knee length
27945,knee length
27951,knee length
27954,knee length
27957,knee length
27968,knee length
27971,knee length
27977,knee length
27978,knee length
27998,knee length
27999,knee length
28009,knee length
28025,knee length
28031,knee length
28036,knee length
28042,knee length
28047,knee length
28050,knee length
28051,knee length
28052,knee length
28062,knee length
28065,knee length
28068,knee length
28073,knee length
28074,knee length
28075,knee length
28078,knee length
28081,knee length
28097,knee length
28098,knee length
28099,knee length
28100,knee length
28101,knee length
28102,knee length
28103,knee length
28104,knee length
28114,knee length
28119,knee length
28121,knee length
28130,knee length
28131,knee length
28132,knee length
28133,knee length
28150,knee length
28157,knee length
28180,knee length
28187,knee length
28194,knee length
28200,knee length
28210,knee length
28227,knee length
28228,knee length
28229,knee length
28232,knee length
28237,knee length
28239,knee length
28240,knee length
28242,knee length
28244,knee length
28250,knee length
28251,knee length
28253,knee length
28255,knee length
28256,knee length
28264,knee length
28265,knee length
28266,knee length
28267,knee length
28268,knee length
28271,knee length
28272,knee length
28273,knee length
28278,knee length
28280,knee length
28283,knee length
28287,knee length
28292,knee length
28293,knee length
28294,knee length
28298,knee length
28301,knee length
28304,knee length
28305,knee length
28313,knee length
28322,knee length
28323,knee length
28325,knee length
28329,knee length
28335,knee length
28336,knee length
28337,knee length
28339,knee length
28342,knee length
28344,knee length
28345,knee length
28347,knee length
28360,knee length
28361,knee length
28362,knee length
28363,knee length
28365,knee length
28367,knee length
28369,knee length
28370,knee length
28374,knee length
28377,knee length
28382,knee length
28385,knee length
28386,knee length
28387,knee length
28391,knee length
28393,knee length
28395,knee length
28396,knee length
28397,knee length
28399,knee length
28400,knee length
28403,knee length
28406,knee length
28413,knee length
28419,knee length
28429,knee length
28435,knee length
28436,knee length
28438,knee length
28440,knee length
28449,knee length
28452,knee length
28453,knee length
28455,knee length
28457,knee length
28459,knee length
28461,knee length
28462,knee length
28466,knee length
28470,knee length
28475,knee length
28481,knee length
28484,knee length
28489,knee length
28491,knee length
28492,knee length
28493,knee length
28495,knee length
28500,knee length
28516,knee length
28519,knee length
28520,knee length
28521,knee length
28523,knee length
28524,knee length
28525,knee length
28528,knee length
28529,knee length
28530,knee length
28531,knee length
28533,knee length
28535,knee length
28537,knee length
28538,knee length
28539,knee length
28540,knee length
28541,knee length
28542,knee length
28543,knee length
28544,knee length
28545,knee length
28546,knee length
28547,knee length
28548,knee length
28551,knee length
28553,knee length
28555,knee length
28556,knee length
28557,knee length
28562,knee length
28564,knee length
28565,knee length
28566,knee length
28568,knee length
28570,knee length
28575,knee length
28576,knee length
28578,knee length
28580,knee length
28584,knee length
28585,knee length
28587,knee length
28590,knee length
28591,knee length
28594,knee length
28597,knee length
28598,knee length
28603,knee length
28604,knee length
28605,knee length
28606,knee length
28607,knee length
28608,knee length
28609,knee length
28613,knee length
28614,knee length
28615,knee length
28616,knee length
28617,knee length
28625,knee length
28626,knee length
28627,knee length
28628,knee length
28632,knee length
28637,knee length
28639,knee length
28643,knee length
28648,knee length
28649,knee length
28651,knee length
28653,knee length
28655,knee length
28656,knee length
28657,knee length
28658,knee length
28660,knee length
28665,knee length
28666,knee length
28669,knee length
28671,knee length
28673,knee length
28674,knee length
28679,knee length
28681,knee length
28685,knee length
28694,knee length
28696,knee length
28698,knee length
28701,knee length
28703,knee length
28704,knee length
28708,knee length
28709,knee length
28710,knee length
28711,knee length
28713,knee length
28714,knee length
28716,knee length
28717,knee length
28718,knee length
28719,knee length
28722,knee length
28724,knee length
28729,knee length
28730,knee length
28732,knee length
28733,knee length
28734,knee length
28736,knee length
28743,knee length
28745,knee length
28750,knee length
28751,knee length
28754,knee length
28755,knee length
28758,knee length
28759,knee length
28765,knee length
28766,knee length
28768,knee length
28771,knee length
28773,knee length
28774,knee length
28775,knee length
28776,knee length
28777,knee length
28779,knee length
28780,knee length
28782,knee length
28784,knee length
28786,knee length
28788,knee length
28790,knee length
28792,knee length
28794,knee length
28796,knee length
28797,knee length
28798,knee length
28799,knee length
28801,knee length
28802,knee length
28804,knee length
28805,knee length
28806,knee length
28807,knee length
28808,knee length
28809,knee length
28813,knee length
28814,knee length
28817,knee length
28819,knee length
28821,knee length
28822,knee length
28823,knee length
28825,knee length
28829,knee length
28830,knee length
28834,knee length
28836,knee length
28837,knee length
28838,knee length
28839,knee length
28842,knee length
28843,knee length
28844,knee length
28848,knee length
28851,knee length
28852,knee length
28855,knee length
28856,knee length
28857,knee length
28858,knee length
28859,knee length
28861,knee length
28864,knee length
28865,knee length
28869,knee length
28875,knee length
28876,knee length
28877,knee length
28879,knee length
28881,knee length
28882,knee length
28883,knee length
28884,knee length
28886,knee length
28889,knee length
28890,knee length
28892,knee length
28894,knee length
28896,knee length
28897,knee length
28900,knee length
28903,knee length
28904,knee length
28905,knee length
28906,knee length
28909,knee length
28910,knee length
